   1.0000000000000000e+00	  -8.3726944829155014e-01	   0.0000000000000000e+00	
   2.0000000000000000e+00	  -8.7791442615544568e-01	   0.0000000000000000e+00	
   3.0000000000000000e+00	  -8.9355941749629775e-01	   0.0000000000000000e+00	
   4.0000000000000000e+00	  -8.7420442231413098e-01	   0.0000000000000000e+00	
   5.0000000000000000e+00	  -9.3984944060892017e-01	   0.0000000000000000e+00	
   6.0000000000000000e+00	  -9.2149447238066928e-01	   0.0000000000000000e+00	
   7.0000000000000000e+00	  -8.7413951762937048e-01	   0.0000000000000000e+00	
   8.0000000000000000e+00	  -8.9078457635505570e-01	   0.0000000000000000e+00	
   9.0000000000000000e+00	  -8.6742964855768356e-01	   0.0000000000000000e+00	
   1.0000000000000000e+01	  -8.4607473423729784e-01	   0.0000000000000000e+00	
   1.1000000000000000e+01	  -8.8171983339384852e-01	   0.0000000000000000e+00	
   1.2000000000000000e+01	  -8.4036494602737788e-01	   0.0000000000000000e+00	
   1.3000000000000000e+01	  -9.0201007213786477e-01	   0.0000000000000000e+00	
   1.4000000000000000e+01	  -8.1365521172532285e-01	   0.0000000000000000e+00	
   1.5000000000000000e+01	  -8.0330036478973232e-01	   0.0000000000000000e+00	
   1.6000000000000000e+01	  -7.7894553133110911e-01	   0.0000000000000000e+00	
   1.7000000000000000e+01	  -7.7659071134945412e-01	   0.0000000000000000e+00	
   1.8000000000000000e+01	  -8.1223590484475849e-01	   0.0000000000000000e+00	
   1.9000000000000000e+01	  -8.2788111181702995e-01	   0.0000000000000000e+00	
   2.0000000000000000e+01	  -8.6752633226625031e-01	   0.0000000000000000e+00	
   2.1000000000000000e+01	  -7.6317156619244253e-01	   0.0000000000000000e+00	
   2.2000000000000000e+01	  -8.1281681359559421e-01	   0.0000000000000000e+00	
   2.3000000000000000e+01	  -9.0246207447571436e-01	   0.0000000000000000e+00	
   2.4000000000000000e+01	  -8.0710734883279533e-01	   0.0000000000000000e+00	
   2.5000000000000000e+01	  -7.6475263666683624e-01	   0.0000000000000000e+00	
   2.6000000000000000e+01	  -7.9439793797784297e-01	   0.0000000000000000e+00	
   2.7000000000000000e+01	  -8.2004325276580747e-01	   0.0000000000000000e+00	
   2.8000000000000000e+01	  -7.1868858103073929e-01	   0.0000000000000000e+00	
   2.9000000000000000e+01	  -7.9033392277263559e-01	   0.0000000000000000e+00	
   3.0000000000000000e+01	  -6.5197927799148703e-01	   0.0000000000000000e+00	
   3.1000000000000000e+01	  -6.8062464668731693e-01	   0.0000000000000000e+00	
   3.2000000000000000e+01	  -6.6227002886009823e-01	   0.0000000000000000e+00	
   3.3000000000000000e+01	  -6.4891542450983764e-01	   0.0000000000000000e+00	
   3.4000000000000000e+01	  -6.4556083363654526e-01	   0.0000000000000000e+00	
   3.5000000000000000e+01	  -5.1520625624022021e-01	   0.0000000000000000e+00	
   3.6000000000000000e+01	  -5.8685169232085643e-01	   0.0000000000000000e+00	
   3.7000000000000000e+01	  -4.9249714187844384e-01	   0.0000000000000000e+00	
   3.8000000000000000e+01	  -5.2414260491299913e-01	   0.0000000000000000e+00	
   3.9000000000000000e+01	  -5.0478808142452936e-01	   0.0000000000000000e+00	
   4.0000000000000000e+01	  -4.4543357141301643e-01	   0.0000000000000000e+00	
   4.1000000000000000e+01	  -4.0507907487845740e-01	   0.0000000000000000e+00	
   4.2000000000000000e+01	  -3.9972459182087183e-01	   0.0000000000000000e+00	
   4.3000000000000000e+01	  -4.0437012224023983e-01	   0.0000000000000000e+00	
   4.4000000000000000e+01	  -3.8601566613657479e-01	   0.0000000000000000e+00	
   4.5000000000000000e+01	  -4.5166122350987559e-01	   0.0000000000000000e+00	
   4.6000000000000000e+01	  -3.9930679436012984e-01	   0.0000000000000000e+00	
   4.7000000000000000e+01	  -3.6895237868735231e-01	   0.0000000000000000e+00	
   4.8000000000000000e+01	  -3.4859797649154300e-01	   0.0000000000000000e+00	
   4.9000000000000000e+01	  -3.9424358777269886e-01	   0.0000000000000000e+00	
   5.0000000000000000e+01	  -2.8288921253080712e-01	   0.0000000000000000e+00	
   5.1000000000000000e+01	  -3.6653485076588499e-01	   0.0000000000000000e+00	
   5.2000000000000000e+01	  -3.3418050247792630e-01	   0.0000000000000000e+00	
   5.3000000000000000e+01	  -4.3482616766692628e-01	   0.0000000000000000e+00	
   5.4000000000000000e+01	  -2.4347184633288688e-01	   0.0000000000000000e+00	
   5.5000000000000000e+01	  -2.7211753847580944e-01	   0.0000000000000000e+00	
   5.6000000000000000e+01	  -3.1476324409570466e-01	   0.0000000000000000e+00	
   5.7000000000000000e+01	  -2.5840896319254458e-01	   0.0000000000000000e+00	
   5.8000000000000000e+01	  -1.7905469576636568e-01	   0.0000000000000000e+00	
   5.9000000000000000e+01	  -2.3570044181714511e-01	   0.0000000000000000e+00	
   6.0000000000000000e+01	  -2.5834620134488118e-01	   0.0000000000000000e+00	
   6.1000000000000000e+01	  -3.0199197434958114e-01	   0.0000000000000000e+00	
   6.2000000000000000e+01	  -1.8363776083125183e-01	   0.0000000000000000e+00	
   6.3000000000000000e+01	  -2.3928356078987756e-01	   0.0000000000000000e+00	
   6.4000000000000000e+01	  -2.4192937422546867e-01	   0.0000000000000000e+00	
   6.5000000000000000e+01	  -3.6057520113802255e-01	   0.0000000000000000e+00	
   6.6000000000000000e+01	  -1.6622104152753669e-01	   0.0000000000000000e+00	
   6.7000000000000000e+01	  -2.5086689539402407e-01	   0.0000000000000000e+00	
   6.8000000000000000e+01	  -1.7451276273745897e-01	   0.0000000000000000e+00	
   6.9000000000000000e+01	  -2.5215864355786666e-01	   0.0000000000000000e+00	
   7.0000000000000000e+01	  -1.7080453785523186e-01	   0.0000000000000000e+00	
   7.1000000000000000e+01	  -2.0545044562957315e-01	   0.0000000000000000e+00	
   7.2000000000000000e+01	  -1.8109636688086583e-01	   0.0000000000000000e+00	
   7.3000000000000000e+01	  -9.4742301609109347e-02	   0.0000000000000000e+00	
   7.4000000000000000e+01	   1.4611750185666406e-02	   0.0000000000000000e+00	
   7.5000000000000000e+01	  -1.2034211496516178e-02	   0.0000000000000000e+00	
   7.6000000000000000e+01	  -9.5680186655664023e-02	   0.0000000000000000e+00	
   7.7000000000000000e+01	  -1.7326175291768386e-02	   0.0000000000000000e+00	
   7.8000000000000000e+01	   1.1027822595166992e-02	   0.0000000000000000e+00	
   7.9000000000000000e+01	   4.3381807005130391e-02	   0.0000000000000000e+00	
   8.0000000000000000e+01	   4.1735777938125107e-02	   0.0000000000000000e+00	
   8.1000000000000000e+01	  -2.4910264605826349e-02	   0.0000000000000000e+00	
   8.2000000000000000e+01	   4.4436793732489654e-03	   0.0000000000000000e+00	
   8.3000000000000000e+01	  -7.7202390124628817e-02	   0.0000000000000000e+00	
   8.4000000000000000e+01	   9.2151526900521308e-02	   0.0000000000000000e+00	
   8.5000000000000000e+01	   9.5505430448711515e-02	   0.0000000000000000e+00	
   8.6000000000000000e+01	   9.7859320519934290e-02	   0.0000000000000000e+00	
   8.7000000000000000e+01	   1.2621319711420487e-01	   0.0000000000000000e+00	
   8.8000000000000000e+01	   1.4156706023150756e-01	   0.0000000000000000e+00	
   8.9000000000000000e+01	   1.5792090987185237e-01	   0.0000000000000000e+00	
   9.0000000000000000e+01	   2.0627474603521634e-01	   0.0000000000000000e+00	
   9.1000000000000000e+01	   1.7562856872163835e-01	   0.0000000000000000e+00	
   9.2000000000000000e+01	   3.5698237793108634e-01	   0.0000000000000000e+00	
   9.3000000000000000e+01	   3.1533617366357269e-01	   0.0000000000000000e+00	
   9.4000000000000000e+01	   2.1168995591909878e-01	   0.0000000000000000e+00	
   9.5000000000000000e+01	   2.9904372469766471e-01	   0.0000000000000000e+00	
   9.6000000000000000e+01	   3.6539747999926675e-01	   0.0000000000000000e+00	
   9.7000000000000000e+01	   2.8475122182390100e-01	   0.0000000000000000e+00	
   9.8000000000000000e+01	   4.2210495017157523e-01	   0.0000000000000000e+00	
   9.9000000000000000e+01	   3.5745866504228907e-01	   0.0000000000000000e+00	
   1.0000000000000000e+02	   3.5781236643603753e-01	   0.0000000000000000e+00	
   1.0100000000000000e+02	   4.5116605435281265e-01	   0.0000000000000000e+00	
   1.0200000000000000e+02	   4.3151972879263978e-01	   0.0000000000000000e+00	
   1.0300000000000000e+02	   5.2087338975549846e-01	   0.0000000000000000e+00	
   1.0400000000000000e+02	   4.3422703724139255e-01	   0.0000000000000000e+00	
   1.0500000000000000e+02	   4.3358067125033672e-01	   0.0000000000000000e+00	
   1.0600000000000000e+02	   4.6593429178230528e-01	   0.0000000000000000e+00	
   1.0700000000000000e+02	   5.5328789883731755e-01	   0.0000000000000000e+00	
   1.0800000000000000e+02	   5.3764149241535852e-01	   0.0000000000000000e+00	
   1.0900000000000000e+02	   5.7599507251643889e-01	   0.0000000000000000e+00	
   1.1000000000000000e+02	   6.3134863914056627e-01	   0.0000000000000000e+00	
   1.1100000000000000e+02	   5.6570219228772167e-01	   0.0000000000000000e+00	
   1.1200000000000000e+02	   7.5805573195792419e-01	   0.0000000000000000e+00	
